talk_id,name,title,description,url,duration,film_date,published_date,number_of_words,languages,comments,views,main_speaker,speaker_occupation,num_speaker,speed_of_speech,event,event_type,related_talks,tags,ratings,beautiful,confusing,courageous,fascinating,funny,informative,ingenious,inspiring,jaw-dropping,longwinded,ok,obnoxious,persuasive,unconvincing
10,Cameron Sinclair: My wish: A call for open-source architecture,My wish: A call for open-source architecture,"Accepting his 2006 TED Prize, Cameron Sinclair demonstrates how passionate designers and architects can respond to world housing crises. He unveils his TED Prize wish for a network to improve global living standards through collaborative design.","https://www.ted.com/talks/cameron_sinclair_on_open_source_architecture
",23.566666666666666,2006-02-26,2006-07-25,3562,27,79,1211416,Cameron Sinclair,"Co-founder, Architecture for Humanity",1,151.14568599717114,TED2006,main,"[14, 39, 40, 63, 73, 177, 231, 247, 312, 332, 524, 1511, 1793, 1858, 1913, 2243, 2281, 2367]","['activism', 'architecture', 'collaboration', 'culture', 'design', 'disaster relief', 'global issues', 'invention', 'open-source', 'philanthropy']","[{'id': 3, 'name': 'Courageous', 'count': 169}, {'id': 9, 'name': 'Ingenious', 'count': 258}, {'id': 7, 'name': 'Funny', 'count': 18}, {'id': 8, 'name': 'Informative', 'count': 187}, {'id': 10, 'name': 'Inspiring', 'count': 608}, {'id': 22, 'name': 'Fascinating', 'count': 148}, {'id': 1, 'name': 'Beautiful', 'count': 51}, {'id': 11, 'name': 'Longwinded', 'count': 34}, {'id': 21, 'name': 'Unconvincing', 'count': 21}, {'id': 2, 'name': 'Confusing', 'count': 14}, {'id': 24, 'name': 'Persuasive', 'count': 160}, {'id': 23, 'name': 'Jaw-dropping', 'count': 66}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 25, 'name': 'OK', 'count': 39}]",51.0,14.0,169.0,148.0,18.0,187.0,258.0,608.0,66.0,34.0,39.0,7.0,160.0,21.0
11,Jehane Noujaim: My wish: A global day of film,My wish: A global day of film,Jehane Noujaim unveils her 2006 TED Prize wish: to bring the world together for one day a year through the power of film.,"https://www.ted.com/talks/jehane_noujaim_inspires_a_global_day_of_film
",25.633333333333333,2006-02-26,2006-07-25,3862,20,55,387877,Jehane Noujaim,Filmmaker,1,150.66319895968792,TED2006,main,"[39, 136, 143, 255, 340, 437, 879, 880, 906, 917, 999, 1137, 1259, 1873, 1962, 2048, 2369, 2391]","['TED Prize', 'art', 'culture', 'entertainment', 'film', 'global issues', 'movies', 'peace', 'social change', 'storytelling']","[{'id': 1, 'name': 'Beautiful', 'count': 70}, {'id': 3, 'name': 'Courageous', 'count': 96}, {'id': 11, 'name': 'Longwinded', 'count': 16}, {'id': 9, 'name': 'Ingenious', 'count': 20}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 10, 'name': 'Inspiring', 'count': 201}, {'id': 8, 'name': 'Informative', 'count': 33}, {'id': 21, 'name': 'Unconvincing', 'count': 14}, {'id': 22, 'name': 'Fascinating', 'count': 41}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 24, 'name': 'Persuasive', 'count': 42}, {'id': 23, 'name': 'Jaw-dropping', 'count': 20}, {'id': 25, 'name': 'OK', 'count': 26}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]",70.0,7.0,96.0,41.0,5.0,33.0,20.0,201.0,20.0,16.0,26.0,1.0,42.0,14.0
12,Larry Brilliant: My wish: Help me stop pandemics,My wish: Help me stop pandemics,"Accepting the 2006 TED Prize, Dr. Larry Brilliant talks about how smallpox was eradicated from the planet, and calls for a new global system that can identify and contain pandemics before they spread.","https://www.ted.com/talks/larry_brilliant_wants_to_stop_pandemics
",25.833333333333332,2006-02-23,2006-07-25,3746,24,71,693341,Larry Brilliant,"Epidemiologist, philanthropist",1,145.00645161290322,TED2006,main,"[162, 438, 943]","['TED Prize', 'collaboration', 'disease', 'ebola', 'global issues', 'health', 'science', 'technology']","[{'id': 8, 'name': 'Informative', 'count': 188}, {'id': 3, 'name': 'Courageous', 'count': 86}, {'id': 11, 'name': 'Longwinded', 'count': 9}, {'id': 1, 'name': 'Beautiful', 'count': 16}, {'id': 10, 'name': 'Inspiring', 'count': 240}, {'id': 22, 'name': 'Fascinating', 'count': 83}, {'id': 9, 'name': 'Ingenious', 'count': 57}, {'id': 23, 'name': 'Jaw-dropping', 'count': 70}, {'id': 24, 'name': 'Persuasive', 'count': 111}, {'id': 25, 'name': 'OK', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 3}]",16.0,2.0,86.0,83.0,3.0,188.0,57.0,240.0,70.0,9.0,11.0,5.0,111.0,5.0
13,Jeff Han: The radical promise of the multi-touch interface,The radical promise of the multi-touch interface,"Jeff Han shows off a cheap, scalable multi-touch and pressure-sensitive computer screen interface that may spell the end of point-and-click.","https://www.ted.com/talks/jeff_han_demos_his_breakthrough_touchscreen
",8.783333333333333,2006-02-06,2006-08-01,1488,27,242,4531020,Jeff Han,Human-computer interface designer,1,169.41176470588235,TED2006,main,"[111, 200, 553, 698, 2135]","['demo', 'design', 'interface design', 'technology']","[{'id': 9, 'name': 'Ingenious', 'count': 1014}, {'id': 1, 'name': 'Beautiful', 'count': 277}, {'id': 3, 'name': 'Courageous', 'count': 34}, {'id': 11, 'name': 'Longwinded', 'count': 55}, {'id': 7, 'name': 'Funny', 'count': 104}, {'id': 2, 'name': 'Confusing', 'count': 19}, {'id': 21, 'name': 'Unconvincing', 'count': 32}, {'id': 8, 'name': 'Informative', 'count': 461}, {'id': 10, 'name': 'Inspiring', 'count': 471}, {'id': 22, 'name': 'Fascinating', 'count': 919}, {'id': 23, 'name': 'Jaw-dropping', 'count': 4643}, {'id': 24, 'name': 'Persuasive', 'count': 77}, {'id': 26, 'name': 'Obnoxious', 'count': 23}, {'id': 25, 'name': 'OK', 'count': 188}]",277.0,19.0,34.0,919.0,104.0,461.0,1014.0,471.0,4643.0,55.0,188.0,23.0,77.0,32.0
14,Nicholas Negroponte: One Laptop per Child,One Laptop per Child,"Nicholas Negroponte, founder of the MIT Media Laboratory, describes how the One Laptop Per Child project will build and distribute the ""$100 laptop.""","https://www.ted.com/talks/nicholas_negroponte_on_one_laptop_per_child
",17.616666666666667,2006-02-23,2006-08-01,2825,25,99,358304,Nicholas Negroponte,Tech visionary,1,160.35950804162724,TED2006,main,"[10, 101, 198, 200, 223, 231, 247, 358, 360, 380, 1445, 1500, 1502, 1783, 1913]","['children', 'design', 'education', 'entrepreneur', 'global issues', 'philanthropy', 'social change', 'technology']","[{'id': 3, 'name': 'Courageous', 'count': 83}, {'id': 9, 'name': 'Ingenious', 'count': 89}, {'id': 11, 'name': 'Longwinded', 'count': 20}, {'id': 1, 'name': 'Beautiful', 'count': 32}, {'id': 8, 'name': 'Informative', 'count': 104}, {'id': 10, 'name': 'Inspiring', 'count': 216}, {'id': 22, 'name': 'Fascinating', 'count': 67}, {'id': 7, 'name': 'Funny', 'count': 14}, {'id': 21, 'name': 'Unconvincing', 'count': 31}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 24, 'name': 'Persuasive', 'count': 49}, {'id': 23, 'name': 'Jaw-dropping', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 11}]",32.0,6.0,83.0,67.0,14.0,104.0,89.0,216.0,29.0,20.0,30.0,11.0,49.0,31.0
15,Sirena Huang: An 11-year-old's magical violin,An 11-year-old's magical violin,"Violinist Sirena Huang gives a technically brilliant and emotionally nuanced performance. In a charming interlude, the 11-year-old praises the timeless design of her instrument.","https://www.ted.com/talks/sirena_huang_dazzles_on_violin
",24.683333333333334,2006-02-23,2006-08-08,609,31,325,2702470,Sirena Huang,Violinist,1,24.672518568534773,TED2006,main,"[149, 246, 648, 946, 1224, 1248, 1306, 1512, 1775, 1877, 2000, 2081]","['entertainment', 'music', 'performance', 'violin', 'wunderkind', 'youth']","[{'id': 1, 'name': 'Beautiful', 'count': 1671}, {'id': 9, 'name': 'Ingenious', 'count': 190}, {'id': 7, 'name': 'Funny', 'count': 190}, {'id': 11, 'name': 'Longwinded', 'count': 29}, {'id': 3, 'name': 'Courageous', 'count': 143}, {'id': 10, 'name': 'Inspiring', 'count': 879}, {'id': 22, 'name': 'Fascinating', 'count': 635}, {'id': 8, 'name': 'Informative', 'count': 22}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 23, 'name': 'Jaw-dropping', 'count': 2280}, {'id': 25, 'name': 'OK', 'count': 95}, {'id': 24, 'name': 'Persuasive', 'count': 41}, {'id': 26, 'name': 'Obnoxious', 'count': 39}, {'id': 21, 'name': 'Unconvincing', 'count': 15}]",1671.0,10.0,143.0,635.0,190.0,22.0,190.0,879.0,2280.0,29.0,95.0,39.0,41.0,15.0
16,"Jennifer Lin: Improvising on piano, aged 14","Improvising on piano, aged 14","Pianist and composer Jennifer Lin gives a magical performance, talks about the process of creativity and improvises a moving solo piece based on a random sequence of notes.","https://www.ted.com/talks/jennifer_lin_improvs_piano_magic
",24.083333333333332,2004-02-26,2006-08-08,955,32,305,1628912,Jennifer Lin,"Pianist, composer",1,39.653979238754324,TED2004,main,"[946, 1224, 1248, 1306, 1877, 2000]","['creativity', 'entertainment', 'music', 'performance', 'piano', 'wunderkind']","[{'id': 1, 'name': 'Beautiful', 'count': 1107}, {'id': 3, 'name': 'Courageous', 'count': 85}, {'id': 9, 'name': 'Ingenious', 'count': 197}, {'id': 2, 'name': 'Confusing', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 35}, {'id': 10, 'name': 'Inspiring', 'count': 552}, {'id': 22, 'name': 'Fascinating', 'count': 454}, {'id': 21, 'name': 'Unconvincing', 'count': 53}, {'id': 23, 'name': 'Jaw-dropping', 'count': 1997}, {'id': 25, 'name': 'OK', 'count': 68}, {'id': 8, 'name': 'Informative', 'count': 32}, {'id': 24, 'name': 'Persuasive', 'count': 22}, {'id': 7, 'name': 'Funny', 'count': 24}, {'id': 26, 'name': 'Obnoxious', 'count': 31}]",1107.0,22.0,85.0,454.0,24.0,32.0,197.0,552.0,1997.0,35.0,68.0,31.0,22.0,53.0
17,Amy Smith: Simple designs to save a life,Simple designs to save a life,Fumes from indoor cooking fires kill more than 2 million children a year in the developing world. MIT engineer Amy Smith details an exciting but simple solution: a tool for turning farm waste into clean-burning charcoal.,"https://www.ted.com/talks/amy_smith_shares_simple_lifesaving_design
",15.1,2006-02-24,2006-08-15,2568,27,88,1415724,Amy Smith,"inventor, engineer",1,170.0662251655629,TED2006,main,[],"['MacArthur grant', 'alternative energy', 'design', 'engineering', 'global issues', 'industrial design', 'invention', 'simplicity']","[{'id': 9, 'name': 'Ingenious', 'count': 321}, {'id': 3, 'name': 'Courageous', 'count': 150}, {'id': 1, 'name': 'Beautiful', 'count': 67}, {'id': 8, 'name': 'Informative', 'count': 279}, {'id': 10, 'name': 'Inspiring', 'count': 515}, {'id': 22, 'name': 'Fascinating', 'count': 159}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 7, 'name': 'Funny', 'count': 21}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 24, 'name': 'Persuasive', 'count': 140}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 23, 'name': 'Jaw-dropping', 'count': 63}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 7}]",67.0,7.0,150.0,159.0,21.0,279.0,321.0,515.0,63.0,19.0,30.0,4.0,140.0,13.0
18,"Ross Lovegrove: Organic design, inspired by nature","Organic design, inspired by nature","Designer Ross Lovegrove expounds his philosophy of ""fat-free"" design and offers insight into several of his extraordinary products, including the Ty Nant water bottle and the Go chair.","https://www.ted.com/talks/ross_lovegrove_shares_organic_designs
",19.5,2005-02-25,2006-08-15,3277,22,163,1074081,Ross Lovegrove,Industrial designer,1,168.05128205128204,TED2005,main,"[73, 75, 104, 177, 231, 312, 360, 364, 365, 370, 482, 524, 1034, 1352, 1511, 1913, 2376]","['DNA', 'biology', 'creativity', 'design', 'industrial design', 'invention', 'nature', 'product design', 'science and art']","[{'id': 1, 'name': 'Beautiful', 'count': 259}, {'id': 7, 'name': 'Funny', 'count': 49}, {'id': 9, 'name': 'Ingenious', 'count': 185}, {'id': 2, 'name': 'Confusing', 'count': 80}, {'id': 3, 'name': 'Courageous', 'count': 79}, {'id': 11, 'name': 'Longwinded', 'count': 119}, {'id': 21, 'name': 'Unconvincing', 'count': 113}, {'id': 8, 'name': 'Informative', 'count': 71}, {'id': 10, 'name': 'Inspiring', 'count': 363}, {'id': 22, 'name': 'Fascinating', 'count': 220}, {'id': 23, 'name': 'Jaw-dropping', 'count': 93}, {'id': 26, 'name': 'Obnoxious', 'count': 210}, {'id': 25, 'name': 'OK', 'count': 68}, {'id': 24, 'name': 'Persuasive', 'count': 22}]",259.0,80.0,79.0,220.0,49.0,71.0,185.0,363.0,93.0,119.0,68.0,210.0,22.0,113.0
19,Jimmy Wales: The birth of Wikipedia,The birth of Wikipedia,"Jimmy Wales recalls how he assembled ""a ragtag band of volunteers,"" gave them tools for collaborating and created Wikipedia, the self-organizing, self-correcting, never-finished online encyclopedia.","https://www.ted.com/talks/jimmy_wales_on_the_birth_of_wikipedia
",20.016666666666666,2005-07-14,2006-08-21,3792,32,84,1106561,Jimmy Wales,Founder of Wikipedia,1,189.44213155703582,TEDGlobal 2005,global,"[217, 518, 628]","['business', 'collaboration', 'culture', 'invention', 'media', 'open-source', 'technology', 'wikipedia']","[{'id': 1, 'name': 'Beautiful', 'count': 104}, {'id': 2, 'name': 'Confusing', 'count': 13}, {'id': 11, 'name': 'Longwinded', 'count': 46}, {'id': 9, 'name': 'Ingenious', 'count': 170}, {'id': 3, 'name': 'Courageous', 'count': 63}, {'id': 8, 'name': 'Informative', 'count': 478}, {'id': 10, 'name': 'Inspiring', 'count': 277}, {'id': 22, 'name': 'Fascinating', 'count': 181}, {'id': 7, 'name': 'Funny', 'count': 19}, {'id': 24, 'name': 'Persuasive', 'count': 73}, {'id': 25, 'name': 'OK', 'count': 68}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 23, 'name': 'Jaw-dropping', 'count': 54}, {'id': 21, 'name': 'Unconvincing', 'count': 14}]",104.0,13.0,63.0,181.0,19.0,478.0,170.0,277.0,54.0,46.0,68.0,11.0,73.0,14.0
20,Richard Baraniuk: The birth of the open-source learning revolution,The birth of the open-source learning revolution,"In 2006, open-learning visionary Richard Baraniuk explains the vision behind Connexions (now called OpenStax), an open-source, online education system. It cuts out the textbook, allowing teachers to share and modify course materials freely, anywhere in the world.","https://www.ted.com/talks/richard_baraniuk_on_open_source_learning
",18.566666666666666,2006-02-23,2006-08-21,3086,27,108,966439,Richard Baraniuk,Education visionary,1,166.21184919210054,TED2006,main,"[101, 216, 223, 289, 1224, 1775, 1911]","['business', 'collaboration', 'culture', 'global issues', 'library', 'open-source', 'technology']","[{'id': 9, 'name': 'Ingenious', 'count': 117}, {'id': 3, 'name': 'Courageous', 'count': 52}, {'id': 1, 'name': 'Beautiful', 'count': 22}, {'id': 7, 'name': 'Funny', 'count': 12}, {'id': 11, 'name': 'Longwinded', 'count': 30}, {'id': 8, 'name': 'Informative', 'count': 320}, {'id': 10, 'name': 'Inspiring', 'count': 258}, {'id': 22, 'name': 'Fascinating', 'count': 111}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 21, 'name': 'Unconvincing', 'count': 26}, {'id': 23, 'name': 'Jaw-dropping', 'count': 26}, {'id': 24, 'name': 'Persuasive', 'count': 120}, {'id': 25, 'name': 'OK', 'count': 69}, {'id': 26, 'name': 'Obnoxious', 'count': 6}]",22.0,8.0,52.0,111.0,12.0,320.0,117.0,258.0,26.0,30.0,69.0,6.0,120.0,26.0
21,Ze Frank: Nerdcore comedy,Nerdcore comedy,"Performer and web toymaker Ze Frank delivers a hilarious nerdcore standup routine, then tells us what he's seriously passionate about: helping people create and interact using simple, addictive web tools.","https://www.ted.com/talks/ze_frank_s_nerdcore_comedy
",18.933333333333334,2004-02-24,2006-08-25,2274,26,185,6141440,Ze Frank,"Humorist, web artist",1,120.1056338028169,TED2004,main,"[0, 2, 72, 97, 101, 152, 175, 232, 337, 360, 370, 412, 423, 437, 568, 595, 692, 747, 790, 1059, 1168, 1306, 1353, 1398, 1493, 1500, 1502, 1651, 1736, 1913, 1967, 1993, 2027, 2114, 2273, 2330, 2340, 2450]","['collaboration', 'comedy', 'community', 'culture', 'dance', 'demo', 'entertainment', 'humor', 'performance', 'software']","[{'id': 7, 'name': 'Funny', 'count': 2799}, {'id': 9, 'name': 'Ingenious', 'count': 387}, {'id': 3, 'name': 'Courageous', 'count': 75}, {'id': 1, 'name': 'Beautiful', 'count': 74}, {'id': 21, 'name': 'Unconvincing', 'count': 137}, {'id': 2, 'name': 'Confusing', 'count': 203}, {'id': 11, 'name': 'Longwinded', 'count': 266}, {'id': 10, 'name': 'Inspiring', 'count': 196}, {'id': 8, 'name': 'Informative', 'count': 61}, {'id': 22, 'name': 'Fascinating', 'count': 177}, {'id': 23, 'name': 'Jaw-dropping', 'count': 80}, {'id': 26, 'name': 'Obnoxious', 'count': 239}, {'id': 25, 'name': 'OK', 'count': 450}, {'id': 24, 'name': 'Persuasive', 'count': 20}]",74.0,203.0,75.0,177.0,2799.0,61.0,387.0,196.0,80.0,266.0,450.0,239.0,20.0,137.0
22,Mena Trott: Meet the founder of the blog revolution,Meet the founder of the blog revolution,"The founding mother of the blog revolution, Movable Type's Mena Trott, talks about the early days of blogging, when she realized that giving regular people the power to share our lives online is the key to building a friendlier, more connected world.","https://www.ted.com/talks/mena_trott_tours_her_blog_world
",16.766666666666666,2006-02-23,2006-08-25,3040,20,50,518624,Mena Trott,"Blogger; cofounder, Six Apart",1,181.31212723658052,TED2006,main,"[101, 281, 309, 330, 519, 1913, 2048]","['business', 'communication', 'community', 'culture', 'design', 'entertainment', 'software', 'storytelling']","[{'id': 8, 'name': 'Informative', 'count': 82}, {'id': 7, 'name': 'Funny', 'count': 106}, {'id': 10, 'name': 'Inspiring', 'count': 86}, {'id': 3, 'name': 'Courageous', 'count': 33}, {'id': 1, 'name': 'Beautiful', 'count': 54}, {'id': 11, 'name': 'Longwinded', 'count': 119}, {'id': 21, 'name': 'Unconvincing', 'count': 67}, {'id': 2, 'name': 'Confusing', 'count': 40}, {'id': 22, 'name': 'Fascinating', 'count': 34}, {'id': 9, 'name': 'Ingenious', 'count': 9}, {'id': 25, 'name': 'OK', 'count': 87}, {'id': 24, 'name': 'Persuasive', 'count': 23}, {'id': 26, 'name': 'Obnoxious', 'count': 41}, {'id': 23, 'name': 'Jaw-dropping', 'count': 3}]",54.0,40.0,33.0,34.0,106.0,82.0,9.0,86.0,3.0,119.0,87.0,41.0,23.0,67.0
23,"Helen Fisher: Why we love, why we cheat","Why we love, why we cheat","Anthropologist Helen Fisher takes on a tricky topic – love – and explains its evolution, its biochemical foundations and its social importance. She closes with a warning about the potential disaster inherent in antidepressant abuse.","https://www.ted.com/talks/helen_fisher_tells_us_why_we_love_cheat
",23.45,2006-02-24,2006-09-06,3657,33,556,9260764,Helen Fisher,"Anthropologist, expert on love",1,155.94882729211088,TED2006,main,"[5, 106, 259, 467, 829, 835, 1124, 1181, 1202, 1436, 1514, 1592, 1659, 1663, 1683, 1833, 2008, 2047, 2065, 2292, 2330, 2356, 2357, 2400, 2405, 2430]","['cognitive science', 'culture', 'evolution', 'gender', 'love', 'psychology', 'relationships', 'science']","[{'id': 7, 'name': 'Funny', 'count': 780}, {'id': 3, 'name': 'Courageous', 'count': 177}, {'id': 1, 'name': 'Beautiful', 'count': 864}, {'id': 9, 'name': 'Ingenious', 'count': 345}, {'id': 21, 'name': 'Unconvincing', 'count': 249}, {'id': 8, 'name': 'Informative', 'count': 2591}, {'id': 10, 'name': 'Inspiring', 'count': 1083}, {'id': 22, 'name': 'Fascinating', 'count': 2106}, {'id': 11, 'name': 'Longwinded', 'count': 245}, {'id': 2, 'name': 'Confusing', 'count': 115}, {'id': 24, 'name': 'Persuasive', 'count': 1513}, {'id': 25, 'name': 'OK', 'count': 394}, {'id': 23, 'name': 'Jaw-dropping', 'count': 207}, {'id': 26, 'name': 'Obnoxious', 'count': 111}]",864.0,115.0,177.0,2106.0,780.0,2591.0,345.0,1083.0,207.0,245.0,394.0,111.0,1513.0,249.0
24,Eve Ensler: Happiness in body and soul,Happiness in body and soul,"Eve Ensler, creator of ""The Vagina Monologues,"" shares how a discussion about menopause with her friends led to talking about all sorts of sexual acts onstage, waging a global campaign to end violence toward women and finding her own happiness.","https://www.ted.com/talks/eve_ensler_on_happiness_in_body_and_soul
",20.416666666666668,2004-02-04,2006-09-06,3584,23,117,1131864,Eve Ensler,"Playwright, activist",1,175.54285714285714,TED2004,main,"[295, 604, 835, 873, 996, 1124, 1659, 1671, 2008, 2400]","['culture', 'entertainment', 'gender', 'global issues', 'happiness', 'performance', 'storytelling', 'theater', 'women']","[{'id': 3, 'name': 'Courageous', 'count': 654}, {'id': 8, 'name': 'Informative', 'count': 154}, {'id': 7, 'name': 'Funny', 'count': 109}, {'id': 11, 'name': 'Longwinded', 'count': 31}, {'id': 21, 'name': 'Unconvincing', 'count': 27}, {'id': 9, 'name': 'Ingenious', 'count': 44}, {'id': 1, 'name': 'Beautiful', 'count': 342}, {'id': 2, 'name': 'Confusing', 'count': 13}, {'id': 10, 'name': 'Inspiring', 'count': 789}, {'id': 22, 'name': 'Fascinating', 'count': 144}, {'id': 24, 'name': 'Persuasive', 'count': 97}, {'id': 23, 'name': 'Jaw-dropping', 'count': 97}, {'id': 25, 'name': 'OK', 'count': 26}, {'id': 26, 'name': 'Obnoxious', 'count': 43}]",342.0,13.0,654.0,144.0,109.0,154.0,44.0,789.0,97.0,31.0,26.0,43.0,97.0,27.0
25,David Deutsch: Chemical scum that dream of distant quasars,Chemical scum that dream of distant quasars,"Legendary scientist David Deutsch puts theoretical physics on the back burner to discuss a more urgent matter: the survival of our species. The first step toward solving global warming, he says, is to admit that we have a problem.","https://www.ted.com/talks/david_deutsch_on_our_place_in_the_cosmos
",19.0,2005-07-14,2006-09-12,2672,29,184,1096862,David Deutsch,Quantum physicist,1,140.6315789473684,TEDGlobal 2005,global,"[54, 146, 197, 213, 221, 273, 341, 701, 910, 929, 1210, 1688, 1821, 2036, 2110, 2432, 2541]","['climate change', 'cosmos', 'culture', 'environment', 'global issues', 'physics', 'science', 'technology', 'universe']","[{'id': 9, 'name': 'Ingenious', 'count': 269}, {'id': 3, 'name': 'Courageous', 'count': 92}, {'id': 7, 'name': 'Funny', 'count': 131}, {'id': 2, 'name': 'Confusing', 'count': 42}, {'id': 1, 'name': 'Beautiful', 'count': 91}, {'id': 8, 'name': 'Informative', 'count': 446}, {'id': 10, 'name': 'Inspiring', 'count': 397}, {'id': 22, 'name': 'Fascinating', 'count': 515}, {'id': 11, 'name': 'Longwinded', 'count': 45}, {'id': 21, 'name': 'Unconvincing', 'count': 49}, {'id': 24, 'name': 'Persuasive', 'count': 1234}, {'id': 25, 'name': 'OK', 'count': 73}, {'id': 23, 'name': 'Jaw-dropping', 'count': 139}, {'id': 26, 'name': 'Obnoxious', 'count': 21}]",91.0,42.0,92.0,515.0,131.0,446.0,269.0,397.0,139.0,45.0,73.0,21.0,1234.0,49.0
26,Richard Dawkins: Why the universe seems so strange,Why the universe seems so strange,"Biologist Richard Dawkins makes a case for ""thinking the improbable"" by looking at how the human frame of reference limits our understanding of the universe.","https://www.ted.com/talks/richard_dawkins_on_our_queer_universe
",21.933333333333334,2005-07-07,2006-09-12,3244,36,507,2885999,Richard Dawkins,Evolutionary biologist,1,147.90273556231003,TEDGlobal 2005,global,"[54, 950, 2032]","['astronomy', 'biology', 'cognitive science', 'cosmos', 'evolution', 'physics', 'psychology', 'science']","[{'id': 1, 'name': 'Beautiful', 'count': 333}, {'id': 3, 'name': 'Courageous', 'count': 112}, {'id': 7, 'name': 'Funny', 'count': 127}, {'id': 9, 'name': 'Ingenious', 'count': 417}, {'id': 2, 'name': 'Confusing', 'count': 42}, {'id': 11, 'name': 'Longwinded', 'count': 91}, {'id': 8, 'name': 'Informative', 'count': 653}, {'id': 10, 'name': 'Inspiring', 'count': 674}, {'id': 22, 'name': 'Fascinating', 'count': 1281}, {'id': 23, 'name': 'Jaw-dropping', 'count': 324}, {'id': 21, 'name': 'Unconvincing', 'count': 41}, {'id': 24, 'name': 'Persuasive', 'count': 367}, {'id': 25, 'name': 'OK', 'count': 93}, {'id': 26, 'name': 'Obnoxious', 'count': 39}]",333.0,42.0,112.0,1281.0,127.0,653.0,417.0,674.0,324.0,91.0,93.0,39.0,367.0,41.0
27,Steven Levitt: The freakonomics of crack dealing,The freakonomics of crack dealing,"""Freakonomics"" author Steven Levitt presents new data on the finances of drug dealing. Contrary to popular myth, he says, being a street-corner crack dealer isn't lucrative: It pays below minimum wage. And your boss can kill you.","https://www.ted.com/talks/steven_levitt_analyzes_crack_economics
",21.25,2004-02-27,2006-09-19,3958,25,95,2863214,Steven Levitt,Economist,1,186.25882352941176,TED2004,main,[],"['business', 'cities', 'culture', 'economics', 'narcotics', 'race']","[{'id': 7, 'name': 'Funny', 'count': 485}, {'id': 10, 'name': 'Inspiring', 'count': 43}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 11, 'name': 'Longwinded', 'count': 35}, {'id': 9, 'name': 'Ingenious', 'count': 175}, {'id': 1, 'name': 'Beautiful', 'count': 12}, {'id': 8, 'name': 'Informative', 'count': 532}, {'id': 3, 'name': 'Courageous', 'count': 93}, {'id': 22, 'name': 'Fascinating', 'count': 404}, {'id': 25, 'name': 'OK', 'count': 44}, {'id': 23, 'name': 'Jaw-dropping', 'count': 61}, {'id': 24, 'name': 'Persuasive', 'count': 109}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 17}]",12.0,7.0,93.0,404.0,485.0,532.0,175.0,43.0,61.0,35.0,44.0,17.0,109.0,19.0
28,"Malcolm Gladwell: Choice, happiness and spaghetti sauce","Choice, happiness and spaghetti sauce","""Tipping Point"" author Malcolm Gladwell gets inside the food industry's pursuit of the perfect spaghetti sauce -- and makes a larger argument about the nature of choice and happiness.","https://www.ted.com/talks/malcolm_gladwell_on_spaghetti_sauce
",17.5,2004-02-26,2006-09-19,3004,37,355,7023562,Malcolm Gladwell,Writer,1,171.65714285714284,TED2004,main,[],"['business', 'choice', 'consumerism', 'culture', 'economics', 'food', 'marketing', 'media', 'storytelling']","[{'id': 7, 'name': 'Funny', 'count': 1668}, {'id': 9, 'name': 'Ingenious', 'count': 1127}, {'id': 1, 'name': 'Beautiful', 'count': 333}, {'id': 11, 'name': 'Longwinded', 'count': 190}, {'id': 2, 'name': 'Confusing', 'count': 80}, {'id': 3, 'name': 'Courageous', 'count': 87}, {'id': 21, 'name': 'Unconvincing', 'count': 115}, {'id': 8, 'name': 'Informative', 'count': 2004}, {'id': 10, 'name': 'Inspiring', 'count': 1276}, {'id': 22, 'name': 'Fascinating', 'count': 2082}, {'id': 24, 'name': 'Persuasive', 'count': 1014}, {'id': 23, 'name': 'Jaw-dropping', 'count': 290}, {'id': 25, 'name': 'OK', 'count': 361}, {'id': 26, 'name': 'Obnoxious', 'count': 51}]",333.0,80.0,87.0,2082.0,1668.0,2004.0,1127.0,1276.0,290.0,190.0,361.0,51.0,1014.0,115.0
